package_id,package_type,package_category,weight,weight_unit,length_cm,width_cm,height_cm,fragile_flag,insured_flag,item_description
PKG04278,Food,Small,1.86,KG,58,59,20,Y,Yes,Vehicle spare part
PKG04279,Document,Small,2.33,KG,84,31,67,Yes,Y,Office supplies
PKG04280,Parcel,Medium,4.73,KG,81,29,13,N,Yes,Electronic accessory
PKG04281,Parcel,Medium,11.55,KG,85,30,22,1,0,Vehicle spare part
PKG04282,Clothing,Small,2.86,KG,109,15,55,1,Yes,Food product
PKG04283,Food,Small,1.01,KG,81,62,66,No,N,Electronic accessory
PKG04284,Spare Parts,Large,23.82 kg,KG,24,30,61,No,Yes,Household goods
PKG04285,Document,Small,2.02,KG,10,35,3,Y,1,Customer document
PKG04286,Food,Small,0.65,KG,16,69,55,1,Yes,Vehicle spare part
PKG04287,Fragile Goods,Medium,12.07,KG,82,49,53,Y,N,Food product
PKG04288,Document,Small,2.33,KG,82,14,21,N,Y,Food product
PKG04289,Food,Small,1.99,KG,29,8,44,No,Yes,Electronic accessory
PKG04290,Food,Small,1.24,KG,34,15,31,N,No,Vehicle spare part
PKG04291,Document,Small,0.66 kg,KG,48,59,55,No,Yes,Office supplies
PKG04292,Spare Parts,Large,27.63,KG,47,74,13,1,No,Fashion item
PKG04293,Electronics,Medium,9.95,KG,96,76,36,Yes,Y,Office supplies
PKG04294,Clothing,Small,0.7,KG,66,29,37,Y,1,Household goods
PKG04295,Food,Small,2.82,KG,119,13,12,1,No,Food product
PKG04296,Food,Small,2.48,KG,52,15,62,N,Y,Customer document
PKG04297,Spare Parts,Large,30.8,KG,80,24,42,No,0,Vehicle spare part
PKG04298,Cargo,Cargo,116.49 kg,KG,55,47,41,Yes,Y,Vehicle spare part
PKG04299,Food,Small,0.47,KG,24,63,4,N,Y,Office supplies
PKG04300,Clothing,Small,2.91,KG,115,19,10,Yes,0,Office supplies
PKG04301,Food,Small,0.22,KG,88,55,16,Y,0,Electronic accessory
PKG04302,Clothing,Small,0.16,KG,59,60,59,Yes,0,Household goods
PKG04303,Spare Parts,Large,21.9,KG,49,23,3,N,N,Fashion item
PKG04304,Document,Small,2.18,KG,98,46,13,0,Yes,Household goods
PKG04305,Fragile Goods,Medium,8.35 kg,KG,94,55,21,Yes,0,Food product
PKG04306,Electronics,Medium,11.99,KG,33,22,27,No,Y,Household goods
PKG04307,Cargo,Cargo,42.84,KG,45,44,51,No,0,Office supplies
PKG04308,Food,Small,1.35,KG,34,19,15,0,0,Fashion item
PKG04309,Document,Small,2.14,KG,59,59,44,0,0,Food product
PKG04310,Electronics,Medium,13.73,KG,31,61,47,Y,Yes,Vehicle spare part
PKG04311,Fragile Goods,Medium,9.66,KG,24,36,27,No,No,Electronic accessory
PKG04312,Spare Parts,Large,28.44 kg,KG,27,71,62,Yes,No,Food product
PKG04313,Spare Parts,Large,28.18,KG,97,65,56,Yes,No,Fashion item
PKG04314,Document,Small,1.14,KG,73,57,35,No,No,Vehicle spare part
PKG04315,Document,Small,0.8,KG,43,13,7,Y,Yes,Electronic accessory
PKG04316,Spare Parts,Large,18.24,KG,71,77,23,0,Y,Fashion item
PKG04317,Clothing,Small,2.79,KG,14,8,31,Yes,0,Vehicle spare part
PKG04318,Electronics,Medium,13.92,KG,116,9,59,Yes,0,Electronic accessory
PKG04319,Electronics,Medium,11.7 kg,KG,77,19,58,No,Yes,Electronic accessory
PKG04320,Parcel,Medium,13.65,KG,96,25,18,Y,Yes,Office supplies
PKG04321,Fragile Goods,Medium,5.66,KG,73,19,65,0,Y,Vehicle spare part
PKG04322,Spare Parts,Large,24.82,KG,64,74,60,N,No,Household goods
PKG04323,Fragile Goods,Medium,4.01,KG,64,29,24,Y,No,Vehicle spare part
PKG04324,Fragile Goods,Medium,13.41,KG,54,43,12,Yes,N,Electronic accessory
PKG04325,Food,Small,2.41,KG,65,52,67,N,Y,Fashion item
PKG04326,Cargo,Cargo,50.22 kg,KG,88,58,54,Y,N,Customer document
PKG04327,Cargo,Cargo,109.21,KG,96,22,53,No,0,Customer document
PKG04328,Electronics,Medium,6.28,KG,105,15,5,Y,Y,Vehicle spare part
PKG04329,Electronics,Medium,4.02,KG,106,44,44,N,Yes,Customer document
PKG04330,Electronics,Medium,11.07,KG,34,49,47,Y,Yes,Office supplies
PKG04331,Fragile Goods,Medium,12.52,KG,75,55,35,1,Y,Fashion item
PKG04332,Document,Small,0.89,KG,104,34,69,Y,N,Office supplies
PKG04333,Parcel,Medium,4.04 kg,KG,38,71,18,1,0,Vehicle spare part
PKG04334,Clothing,Small,1.66,KG,26,15,8,0,Y,Vehicle spare part
PKG04335,Parcel,Medium,3.29,KG,73,69,13,N,0,Office supplies
PKG04336,Clothing,Small,1.6,KG,86,54,24,Y,No,Food product
PKG04337,Parcel,Medium,11.87,KG,81,27,27,N,1,Household goods
PKG04338,Electronics,Medium,8.08,KG,12,35,30,Y,N,Food product
PKG04339,Electronics,Medium,4.69,KG,31,38,57,Yes,1,Customer document
PKG04340,Food,Small,2.36 kg,KG,96,23,68,Yes,Y,Vehicle spare part
PKG04341,Document,Small,2.31,KG,118,47,65,0,Yes,Household goods
PKG04342,Electronics,Medium,13.39,KG,105,9,36,1,N,Electronic accessory
PKG04343,Parcel,Medium,5.2,KG,66,50,16,0,No,Vehicle spare part
PKG04344,Document,Small,2.51,KG,20,60,10,N,N,Customer document
PKG04345,Fragile Goods,Medium,12.35,KG,95,8,57,1,0,Vehicle spare part
PKG04346,Clothing,Small,2.58,KG,96,78,68,0,Y,Fashion item
PKG04347,Parcel,Medium,4.82 kg,KG,95,18,19,0,Yes,Food product
PKG04348,Clothing,Small,0.8,KG,22,37,32,No,N,Vehicle spare part
PKG04349,Parcel,Medium,5.7,KG,95,30,25,No,N,Food product
PKG04350,Fragile Goods,Medium,11.87,KG,29,42,5,No,N,Electronic accessory
PKG04351,Spare Parts,Large,36.43,KG,48,73,17,No,N,Office supplies
PKG04352,Electronics,Medium,12.81,KG,22,78,15,Yes,No,Food product
PKG04353,Electronics,Medium,8.61,KG,35,8,52,Y,0,Household goods
PKG04354,Cargo,Cargo,102.99 kg,KG,98,48,24,N,No,Household goods
PKG04355,Cargo,Cargo,118.2,KG,67,24,11,0,Yes,Fashion item
PKG04356,Cargo,Cargo,46.43,KG,13,34,12,1,N,Fashion item
PKG04357,Food,Small,1.86,KG,29,72,38,N,Y,Electronic accessory
PKG04358,Clothing,Small,0.96,KG,85,27,13,Yes,0,Household goods
PKG04359,Document,Small,1.95,KG,20,40,22,N,N,Household goods
PKG04360,Fragile Goods,Medium,9.65,KG,42,39,26,N,Yes,Customer document
PKG04361,Clothing,Small,0.1 kg,KG,28,39,63,Y,Y,Office supplies
PKG04362,Electronics,Medium,5.64,KG,81,60,40,N,No,Household goods
PKG04363,Food,Small,1.13,KG,76,13,9,Y,No,Household goods
PKG04364,Clothing,Small,1.72,KG,111,35,64,N,Y,Fashion item
PKG04365,Food,Small,1.27,KG,58,48,26,N,Y,Customer document
PKG04366,Fragile Goods,Medium,4.67,KG,36,64,16,No,No,Office supplies
PKG04367,Document,Small,0.71,KG,83,29,35,N,1,Household goods
PKG04368,Food,Small,2.03 kg,KG,115,67,48,No,No,Fashion item
PKG04369,Spare Parts,Large,28.64,KG,86,38,45,0,Yes,Vehicle spare part
PKG04370,Cargo,Cargo,60.15,KG,115,73,51,N,Yes,Office supplies
PKG04371,Document,Small,1.33,KG,37,52,29,Y,Y,Office supplies
PKG04372,Spare Parts,Large,23.3,KG,19,35,4,0,0,Food product
PKG04373,Spare Parts,Large,34.64,KG,77,53,68,0,1,Customer document
PKG04374,Electronics,Medium,9.53,KG,21,37,52,No,Y,Vehicle spare part
PKG04375,Document,Small,2.36 kg,KG,97,75,11,1,Y,Vehicle spare part
PKG04376,Clothing,Small,0.28,KG,12,10,30,No,Yes,Office supplies
PKG04377,Clothing,Small,2.52,KG,99,21,28,N,1,Electronic accessory
PKG04378,Parcel,Medium,14.36,KG,93,18,8,0,1,Vehicle spare part
PKG04379,Spare Parts,Large,15.21,KG,80,20,13,Y,No,Food product
PKG04380,Clothing,Small,0.85,KG,49,21,11,Yes,1,Electronic accessory
PKG04381,Spare Parts,Large,21.28,KG,112,33,9,Y,0,Household goods
PKG04382,Parcel,Medium,8.97 kg,KG,56,13,12,1,N,Fashion item
PKG04383,Parcel,Medium,7.36,KG,12,74,35,N,No,Food product
PKG04384,Parcel,Medium,12.83,KG,94,31,23,1,No,Office supplies
PKG04385,Parcel,Medium,4.54,KG,17,33,38,0,1,Customer document
PKG04386,Document,Small,1.98,KG,70,77,50,0,N,Electronic accessory
PKG04387,Parcel,Medium,12.09,KG,20,60,58,N,Yes,Fashion item
PKG04388,Fragile Goods,Medium,6.83,KG,109,26,36,0,0,Office supplies
PKG04389,Electronics,Medium,13.06 kg,KG,101,30,13,1,Y,Electronic accessory
PKG04390,Parcel,Medium,3.77,KG,19,23,62,N,No,Customer document
PKG04391,Fragile Goods,Medium,14.83,KG,29,25,37,1,1,Food product
PKG04392,Cargo,Cargo,63.86,KG,45,59,25,N,1,Electronic accessory
PKG04393,Parcel,Medium,10.97,KG,120,8,19,1,Yes,Electronic accessory
PKG04394,Spare Parts,Large,32.64,KG,107,29,21,1,0,Vehicle spare part
PKG04395,Clothing,Small,1.02,KG,84,32,61,Y,Y,Fashion item
PKG04396,Parcel,Medium,5.35 kg,KG,109,75,59,1,Yes,Household goods
PKG04397,Food,Small,2.91,KG,53,20,60,No,No,Electronic accessory
PKG04398,Fragile Goods,Medium,3.44,KG,112,71,61,No,Yes,Customer document
PKG04399,Electronics,Medium,8.96,KG,34,30,19,No,0,Electronic accessory
PKG04400,Document,Small,0.56,KG,14,76,52,Yes,Y,Customer document
PKG04401,Spare Parts,Large,23.28,KG,87,29,43,1,1,Electronic accessory
PKG04402,Cargo,Cargo,93.24,KG,63,31,22,Y,Y,Customer document
PKG04403,Parcel,Medium,11.41 kg,KG,14,80,62,0,1,Household goods
PKG04404,Spare Parts,Large,38.6,KG,63,61,35,No,No,Office supplies
PKG04405,Parcel,Medium,3.87,KG,96,23,28,No,0,Electronic accessory
PKG04406,Fragile Goods,Medium,7.41,KG,101,78,43,N,Yes,Household goods
PKG04407,Cargo,Cargo,67.15,KG,101,19,56,Yes,Y,Household goods
PKG04408,Document,Small,2.9,KG,48,63,54,Yes,Y,Food product
PKG04409,Food,Small,1.56,KG,95,72,14,0,0,Food product
PKG04410,Food,Small,2.6 kg,KG,72,11,65,Yes,Y,Food product
PKG04411,Fragile Goods,Medium,10.97,KG,15,38,26,Yes,Yes,Office supplies
PKG04412,Food,Small,2.06,KG,20,36,47,N,No,Vehicle spare part
PKG04413,Document,Small,2.48,KG,77,72,7,Yes,Y,Food product
PKG04414,Spare Parts,Large,21.28,KG,39,28,70,1,N,Customer document
PKG04415,Cargo,Cargo,100.71,KG,65,80,45,Yes,Y,Vehicle spare part
PKG04416,Parcel,Medium,7.83,KG,96,79,47,N,Yes,Office supplies
PKG04417,Electronics,Medium,6.24 kg,KG,93,34,13,1,1,Electronic accessory
PKG04418,Document,Small,1.49,KG,59,32,20,Y,No,Electronic accessory
PKG04419,Fragile Goods,Medium,9.86,KG,72,54,9,0,0,Customer document
PKG04420,Electronics,Medium,12.81,KG,76,14,10,Y,Y,Food product
PKG04421,Spare Parts,Large,33.42,KG,68,23,22,0,Yes,Household goods
PKG04422,Parcel,Medium,12.0,KG,41,55,39,0,No,Vehicle spare part
PKG04423,Spare Parts,Large,18.47,KG,47,57,17,1,0,Household goods
PKG04424,Parcel,Medium,4.61 kg,KG,109,8,25,1,Y,Fashion item
PKG04425,Electronics,Medium,7.22,KG,88,15,26,0,Y,Office supplies
PKG04426,Fragile Goods,Medium,8.68,KG,64,72,5,0,N,Office supplies
PKG04427,Document,Small,1.83,KG,64,61,29,1,N,Household goods
PKG04428,Fragile Goods,Medium,14.42,KG,61,65,20,Y,1,Office supplies
PKG04429,Food,Small,0.39,KG,53,54,65,No,Yes,Electronic accessory
PKG04430,Food,Small,2.42,KG,33,75,35,No,0,Household goods
PKG04431,Food,Small,2.65 kg,KG,103,49,4,No,Y,Household goods
PKG04432,Fragile Goods,Medium,11.37,KG,106,9,18,0,1,Customer document
PKG04433,Food,Small,0.35,KG,110,47,30,No,1,Customer document
PKG04434,Food,Small,2.74,KG,35,10,46,1,No,Customer document
PKG04435,Food,Small,2.48,KG,91,57,53,No,N,Customer document
PKG04436,Fragile Goods,Medium,6.67,KG,41,11,57,N,1,Vehicle spare part
PKG04437,Fragile Goods,Medium,12.54,KG,119,61,53,1,No,Household goods
PKG04438,Clothing,Small,1.4 kg,KG,61,76,62,0,0,Office supplies
PKG04439,Food,Small,2.15,KG,86,47,59,1,Y,Office supplies
PKG04440,Cargo,Cargo,113.46,KG,29,46,40,No,1,Food product
PKG04441,Fragile Goods,Medium,7.67,KG,20,27,56,0,Yes,Customer document
PKG04442,Parcel,Medium,7.65,KG,41,66,41,1,Yes,Customer document
PKG04443,Food,Small,0.58,KG,10,39,36,No,N,Customer document
PKG04444,Electronics,Medium,7.42,KG,41,79,54,N,Y,Fashion item
PKG04445,Clothing,Small,1.9 kg,KG,85,75,14,1,No,Food product
PKG04446,Clothing,Small,1.74,KG,30,47,52,1,N,Household goods
PKG04447,Spare Parts,Large,21.38,KG,69,40,9,1,Yes,Customer document
PKG04448,Food,Small,2.87,KG,77,8,45,N,1,Customer document
PKG04449,Parcel,Medium,3.32,KG,86,35,29,1,No,Food product
PKG04450,Food,Small,2.05,KG,100,20,35,0,0,Electronic accessory
PKG04451,Cargo,Cargo,114.0,KG,103,40,51,Yes,No,Household goods
PKG04452,Food,Small,1.57 kg,KG,108,61,43,No,Y,Household goods
PKG04453,Parcel,Medium,4.84,KG,67,50,63,No,0,Food product
PKG04454,Document,Small,2.4,KG,89,22,49,Y,Yes,Customer document
PKG04455,Cargo,Cargo,110.15,KG,58,54,65,0,0,Customer document
PKG04456,Document,Small,0.8,KG,113,67,17,No,N,Office supplies
PKG04457,Parcel,Medium,10.19,KG,81,29,19,No,No,Office supplies
PKG04458,Document,Small,1.35,KG,103,34,44,No,N,Electronic accessory
PKG04459,Spare Parts,Large,30.59 kg,KG,44,54,34,1,Yes,Customer document
PKG04460,Parcel,Medium,12.52,KG,39,47,69,Y,No,Fashion item
PKG04461,Cargo,Cargo,112.56,KG,44,60,23,Y,1,Vehicle spare part
PKG04462,Document,Small,0.51,KG,119,43,19,No,0,Customer document
PKG04463,Cargo,Cargo,93.63,KG,96,64,47,1,Yes,Household goods
PKG04464,Electronics,Medium,14.14,KG,113,11,64,N,1,Vehicle spare part
PKG04465,Spare Parts,Large,18.31,KG,25,36,8,1,0,Office supplies
PKG04466,Electronics,Medium,13.47 kg,KG,96,9,25,0,Yes,Household goods
PKG04467,Cargo,Cargo,100.85,KG,103,8,15,1,Y,Vehicle spare part
PKG04468,Cargo,Cargo,45.62,KG,72,77,24,0,N,Food product
PKG04469,Clothing,Small,0.43,KG,112,13,54,0,1,Electronic accessory
PKG04470,Food,Small,0.41,KG,40,27,18,0,No,Customer document
PKG04471,Parcel,Medium,5.63,KG,107,73,57,Y,Y,Office supplies
PKG04472,Clothing,Small,2.66,KG,90,73,18,1,N,Vehicle spare part
PKG04473,Clothing,Small,0.34 kg,KG,19,34,20,Y,Y,Customer document
PKG04474,Parcel,Medium,13.2,KG,62,24,64,0,N,Customer document
PKG04475,Fragile Goods,Medium,3.66,KG,62,28,5,N,Yes,Fashion item
PKG04476,Fragile Goods,Medium,5.82,KG,85,70,20,Yes,No,Vehicle spare part
PKG04477,Parcel,Medium,9.31,KG,41,38,55,Yes,N,Vehicle spare part
PKG04478,Fragile Goods,Medium,14.5,KG,27,33,40,Yes,Y,Electronic accessory
PKG04479,Document,Small,2.87,KG,92,51,10,0,N,Vehicle spare part
PKG04480,Spare Parts,Large,31.79 kg,KG,29,69,38,Y,No,Vehicle spare part
PKG04481,Parcel,Medium,10.07,KG,76,31,33,N,1,Household goods
PKG04482,Food,Small,2.81,KG,99,47,21,N,No,Household goods
PKG04483,Food,Small,1.11,KG,35,25,59,Yes,No,Customer document
PKG04484,Clothing,Small,2.94,KG,26,77,46,1,Yes,Household goods
PKG04485,Spare Parts,Large,24.67,KG,39,61,28,N,0,Household goods
PKG04486,Cargo,Cargo,59.55,KG,82,63,49,No,No,Fashion item
PKG04487,Cargo,Cargo,63.03 kg,KG,81,72,28,Yes,N,Vehicle spare part
PKG04488,Food,Small,2.46,KG,89,79,55,N,N,Fashion item
PKG04489,Cargo,Cargo,103.64,KG,91,48,36,0,Yes,Office supplies
PKG04490,Parcel,Medium,12.18,KG,54,71,7,N,1,Customer document
PKG04491,Electronics,Medium,10.31,KG,38,70,16,0,N,Food product
PKG04492,Cargo,Cargo,100.23,KG,32,54,7,Y,1,Electronic accessory
PKG04493,Electronics,Medium,10.3,KG,53,68,60,Y,0,Customer document
PKG04494,Electronics,Medium,6.6 kg,KG,45,25,62,Y,Yes,Office supplies
PKG04495,Parcel,Medium,4.49,KG,60,16,69,Y,1,Vehicle spare part
PKG04496,Fragile Goods,Medium,10.11,KG,116,9,12,Y,1,Fashion item
PKG04497,Document,Small,0.32,KG,72,76,31,Y,Yes,Vehicle spare part
PKG04498,Spare Parts,Large,31.92,KG,21,43,19,Y,Yes,Food product
PKG04499,Food,Small,1.63,KG,24,59,21,0,N,Vehicle spare part
PKG04500,Cargo,Cargo,46.12,KG,56,36,16,1,Yes,Electronic accessory
PKG04501,Food,Small,2.66 kg,KG,89,24,3,Yes,0,Customer document
PKG04502,Fragile Goods,Medium,14.15,KG,112,28,34,No,N,Household goods
PKG04503,Parcel,Medium,4.28,KG,92,65,6,Yes,1,Customer document
PKG04504,Cargo,Cargo,67.89,KG,101,9,33,N,Y,Food product
PKG04505,Parcel,Medium,8.38,KG,75,38,44,1,1,Office supplies
PKG04506,Cargo,Cargo,105.21,KG,24,43,57,Yes,1,Vehicle spare part
PKG04507,Parcel,Medium,7.71,KG,105,62,38,Yes,Yes,Electronic accessory
PKG04508,Cargo,Cargo,89.16 kg,KG,117,42,48,Yes,0,Food product
PKG04509,Electronics,Medium,9.12,KG,24,53,30,0,0,Fashion item
PKG04510,Food,Small,0.16,KG,25,42,17,Yes,0,Fashion item
PKG04511,Clothing,Small,0.47,KG,105,8,31,1,N,Customer document
PKG04512,Spare Parts,Large,34.58,KG,97,72,23,0,0,Fashion item
PKG04513,Parcel,Medium,7.21,KG,82,25,34,No,Yes,Electronic accessory
PKG04514,Fragile Goods,Medium,9.35,KG,80,53,4,Yes,Yes,Household goods
PKG04515,Fragile Goods,Medium,13.75 kg,KG,16,48,21,0,1,Household goods
PKG04516,Cargo,Cargo,56.02,KG,100,21,67,Yes,Yes,Office supplies
PKG04517,Document,Small,1.98,KG,66,59,57,N,Y,Office supplies
PKG04518,Electronics,Medium,3.57,KG,77,26,34,1,Yes,Food product
PKG04519,Electronics,Medium,13.74,KG,72,21,31,N,Y,Food product
PKG04520,Spare Parts,Large,28.69,KG,64,20,31,No,N,Office supplies
PKG04521,Parcel,Medium,4.19,KG,69,65,40,1,0,Customer document
PKG04522,Spare Parts,Large,23.02 kg,KG,112,14,52,0,0,Vehicle spare part
PKG04523,Food,Small,2.17,KG,44,77,41,N,Yes,Food product
PKG04524,Spare Parts,Large,29.82,KG,38,21,34,0,0,Office supplies
PKG04525,Food,Small,2.82,KG,59,54,62,1,No,Household goods
PKG04526,Parcel,Medium,11.2,KG,112,32,21,1,1,Vehicle spare part
PKG04527,Parcel,Medium,11.9,KG,50,8,51,Yes,Y,Fashion item
PKG04528,Document,Small,2.45,KG,17,29,32,0,0,Customer document
PKG04529,Document,Small,1.14 kg,KG,67,68,45,Yes,1,Electronic accessory
PKG04530,Document,Small,1.72,KG,116,41,20,Yes,0,Vehicle spare part
PKG04531,Electronics,Medium,4.54,KG,87,13,38,N,No,Household goods
PKG04532,Document,Small,0.13,KG,93,75,36,N,Y,Electronic accessory
PKG04533,Fragile Goods,Medium,5.67,KG,59,70,19,1,1,Household goods
PKG04534,Food,Small,1.71,KG,71,67,47,N,N,Office supplies
PKG04535,Document,Small,0.64,KG,81,42,25,Y,1,Vehicle spare part
PKG04536,Document,Small,1.94 kg,KG,92,17,64,Yes,No,Household goods
PKG04537,Cargo,Cargo,79.45,KG,86,48,9,No,Y,Office supplies
PKG04538,Parcel,Medium,6.16,KG,120,61,33,N,N,Customer document
PKG04539,Clothing,Small,0.36,KG,52,14,44,1,Y,Vehicle spare part
PKG04540,Spare Parts,Large,38.22,KG,101,60,56,N,No,Household goods
PKG04541,Document,Small,0.12,KG,53,48,24,No,No,Electronic accessory
PKG04542,Parcel,Medium,8.09,KG,10,24,60,Y,No,Office supplies
PKG04543,Document,Small,1.82 kg,KG,33,47,37,N,0,Customer document
PKG04544,Document,Small,1.94,KG,102,17,65,Y,0,Fashion item
PKG04545,Parcel,Medium,14.84,KG,66,60,36,No,Y,Fashion item
PKG04546,Spare Parts,Large,39.99,KG,104,45,21,N,0,Fashion item
PKG04547,Cargo,Cargo,107.56,KG,102,52,35,0,0,Vehicle spare part
PKG04548,Food,Small,1.93,KG,31,51,38,Yes,No,Household goods
PKG04549,Spare Parts,Large,34.04,KG,114,58,32,1,1,Electronic accessory
PKG04550,Document,Small,1.6 kg,KG,14,25,29,N,1,Household goods
PKG04551,Fragile Goods,Medium,10.16,KG,13,22,33,No,1,Vehicle spare part
PKG04552,Parcel,Medium,9.54,KG,117,57,42,Y,N,Office supplies
PKG04553,Parcel,Medium,10.06,KG,116,44,52,No,1,Vehicle spare part
PKG04554,Document,Small,1.91,KG,52,32,5,0,Y,Food product
PKG04555,Fragile Goods,Medium,7.07,KG,25,52,69,0,0,Customer document
PKG04556,Document,Small,2.83,KG,66,29,63,Y,N,Office supplies
PKG04557,Parcel,Medium,3.71 kg,KG,43,58,32,1,Y,Office supplies
PKG04558,Parcel,Medium,7.27,KG,10,36,28,N,Y,Electronic accessory
PKG04559,Fragile Goods,Medium,7.89,KG,72,39,49,1,1,Electronic accessory
PKG04560,Food,Small,2.59,KG,92,67,70,0,Y,Food product
PKG04561,Document,Small,2.01,KG,12,23,67,0,No,Vehicle spare part
PKG04562,Clothing,Small,1.5,KG,104,46,30,Y,N,Office supplies
PKG04563,Clothing,Small,2.8,KG,48,45,10,0,0,Household goods
PKG04564,Food,Small,0.28 kg,KG,42,68,24,Y,1,Food product
PKG04565,Food,Small,2.55,KG,85,25,44,Y,Y,Customer document
PKG04566,Spare Parts,Large,23.13,KG,84,77,37,No,1,Electronic accessory
PKG04567,Spare Parts,Large,31.04,KG,61,59,16,Yes,0,Electronic accessory
PKG04568,Parcel,Medium,12.64,KG,67,69,50,1,0,Household goods
PKG04569,Clothing,Small,2.74,KG,11,73,22,No,No,Electronic accessory
PKG04570,Electronics,Medium,7.17,KG,110,78,55,No,N,Customer document
PKG04571,Parcel,Medium,3.39 kg,KG,118,72,65,1,0,Food product
PKG04572,Document,Small,2.09,KG,51,54,33,N,Yes,Office supplies
PKG04573,Clothing,Small,0.35,KG,120,10,51,No,Yes,Vehicle spare part
PKG04574,Electronics,Medium,12.53,KG,15,72,17,No,Y,Household goods
PKG04575,Fragile Goods,Medium,3.71,KG,26,10,56,Y,Yes,Food product
PKG04576,Parcel,Medium,13.34,KG,67,14,64,No,N,Food product
PKG04577,Food,Small,1.87,KG,96,22,6,Yes,1,Household goods
PKG04578,Parcel,Medium,10.53 kg,KG,96,33,7,0,1,Household goods
PKG04579,Fragile Goods,Medium,8.32,KG,16,50,41,No,N,Vehicle spare part
PKG04580,Cargo,Cargo,119.74,KG,107,59,33,0,Yes,Vehicle spare part
PKG04581,Document,Small,0.42,KG,100,36,24,No,Y,Household goods
PKG04582,Clothing,Small,1.74,KG,28,9,36,0,1,Customer document
PKG04583,Food,Small,1.95,KG,71,20,66,0,Yes,Household goods
PKG04584,Parcel,Medium,8.71,KG,68,18,47,No,1,Food product
PKG04585,Document,Small,2.18 kg,KG,53,38,70,N,No,Customer document
PKG04586,Food,Small,2.53,KG,26,52,3,Yes,Yes,Vehicle spare part
PKG04587,Cargo,Cargo,99.5,KG,109,53,28,1,Yes,Customer document
PKG04588,Fragile Goods,Medium,10.39,KG,57,60,10,N,0,Fashion item
PKG04589,Fragile Goods,Medium,14.39,KG,11,14,58,Yes,Yes,Electronic accessory
PKG04590,Clothing,Small,2.51,KG,70,74,49,1,0,Household goods
PKG04591,Document,Small,1.43,KG,98,24,30,Y,Y,Office supplies
PKG04592,Document,Small,2.42 kg,KG,28,58,9,N,No,Vehicle spare part
PKG04593,Clothing,Small,0.17,KG,112,64,57,N,Yes,Fashion item
PKG04594,Cargo,Cargo,45.19,KG,100,11,7,0,Yes,Household goods
PKG04595,Spare Parts,Large,26.78,KG,23,34,69,1,No,Fashion item
PKG04596,Clothing,Small,2.71,KG,110,23,19,0,Y,Fashion item
PKG04597,Parcel,Medium,8.19,KG,111,71,4,No,0,Office supplies
PKG04598,Clothing,Small,1.52,KG,108,36,14,Yes,1,Office supplies
PKG04599,Clothing,Small,2.72 kg,KG,38,17,23,Y,0,Office supplies
PKG04600,Food,Small,0.75,KG,35,60,48,N,0,Electronic accessory
PKG04601,Spare Parts,Large,23.79,KG,58,60,18,No,No,Customer document
PKG04602,Spare Parts,Large,27.47,KG,89,56,44,1,Yes,Customer document
PKG04603,Cargo,Cargo,115.89,KG,47,42,33,N,0,Customer document
PKG04604,Document,Small,0.41,KG,68,60,13,N,1,Electronic accessory
PKG04605,Food,Small,2.22,KG,117,70,36,N,Yes,Customer document
PKG04606,Food,Small,1.16 kg,KG,17,58,30,Y,N,Vehicle spare part
PKG04607,Cargo,Cargo,67.92,KG,80,62,18,N,N,Fashion item
PKG04608,Electronics,Medium,11.08,KG,53,8,49,Yes,1,Customer document
PKG04609,Parcel,Medium,11.87,KG,87,29,68,No,0,Household goods
PKG04610,Food,Small,1.15,KG,47,38,43,Yes,N,Food product
PKG04611,Spare Parts,Large,28.65,KG,47,34,18,N,1,Food product
PKG04612,Food,Small,2.67,KG,111,15,4,1,1,Fashion item
PKG04613,Cargo,Cargo,60.95 kg,KG,70,12,17,0,N,Customer document
PKG04614,Parcel,Medium,3.47,KG,113,31,67,0,1,Household goods
PKG04615,Parcel,Medium,12.19,KG,63,63,49,No,0,Electronic accessory
PKG04616,Spare Parts,Large,23.17,KG,94,73,36,1,0,Office supplies
PKG04617,Spare Parts,Large,32.89,KG,22,22,59,1,Y,Food product
PKG04618,Cargo,Cargo,94.25,KG,93,14,32,Y,1,Electronic accessory
PKG04619,Electronics,Medium,5.19,KG,62,51,49,Yes,Yes,Food product
PKG04620,Clothing,Small,0.41 kg,KG,108,50,65,Y,0,Electronic accessory
PKG04621,Cargo,Cargo,56.76,KG,91,25,63,N,No,Food product
PKG04622,Electronics,Medium,10.58,KG,86,71,47,No,Yes,Vehicle spare part
PKG04623,Parcel,Medium,6.36,KG,49,58,27,N,Y,Food product
PKG04624,Cargo,Cargo,119.53,KG,23,46,53,Y,N,Electronic accessory
PKG04625,Fragile Goods,Medium,10.81,KG,64,69,17,No,1,Fashion item
PKG04626,Parcel,Medium,10.08,KG,42,13,52,Yes,No,Fashion item
